Grupo;Família;Espécie (FB_2020);Nome popular;Origem;Endemismo;Especie;Categoria;Critério;Data avaliação;Reavaliação?;Histórico de Avaliações;Endêmica do Brasil?;Ameaças cadastradas;Ações de conservação
Angiospermas;Orchidaceae;Orthochilus ruwenzoriensis (Rendle) Bytebier;;NATURALIZADA;Não endemica;Eulophia ruwenzoriensis;DD;;2013;;;Não;;1.2.1.3 Sub-national level
Angiospermas;Orchidaceae;Pabstiella bacillaris (Pabst) Luer;;NATIVA;Endemica;Pabstiella bacillaris;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.1 International level|1.2.1.3 Sub-national level
Angiospermas;Orchidaceae;Pabstiella bradei (Schltr.) Luer;;NATIVA;Endemica;Trichosalpinx bradei;LC;;2013;;;Sim;;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pabstiella calcarata (Cogn.) Luer;;NATIVA;Endemica;Pabstiella calcarata;VU;D2;2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;2 Agriculture & aquaculture|1.3 Tourism & recreation areas|1.1 Housing & urban areas|7.1 Fire & fire suppression;1.1 Site/area protection|5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella carinifera (Barb.Rodr.) Luer;;NATIVA;Endemica;Pabstiella carinifera;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pabstiella castellensis (Brade) Luer;;NATIVA;Endemica;Pabstiella castellensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pabstiella conspersa (Hoehne) Luer;;NATIVA;Endemica;Pabstiella conspersa;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pabstiella crassicaulis (Barb.Rodr.) Luer;;NATIVA;Endemica;Pabstiella crassicaulis;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;1.2 Commercial & industrial areas;5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella curti-bradei (Pabst) Luer;;NATIVA;Endemica;Pabstiella curti-bradei;VU;D2;2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.3 Tourism & recreation areas|1.3 Tourism & recreation areas|7.1 Fire & fire suppression;5.4.1 International level
Angiospermas;Orchidaceae;Pabstiella dracula (Seehawer) Luer & Toscano;;NATIVA;Endemica;Pabstiella dracula;VU;D2;2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1 Residential & commercial development;5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella elegantula (Cogn.) Luer;;NATIVA;Endemica;Pabstiella elegantula;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella garayi (Pabst) Luer;;NATIVA;Endemica;Pabstiella garayi;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pabstiella gracilicaulis (Seehawer) Luer;;NATIVA;Endemica;Pabstiella gracilicaulis;VU;D2;2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;2 Agriculture & aquaculture|1.3 Tourism & recreation areas|1.1 Housing & urban areas;5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella lingua (Lindl.) Luer;;NATIVA;Endemica;Pabstiella lingua;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.1 Crop|7.4 Wildfire|7.4 Wildfire|1.4 Infrastructure development;1.2.1.3 Sub-national level|1.2.1.1 International level|4.4.1 Identification of new protected areas|4.4 Protected areas
Angiospermas;Orchidaceae;Pabstiella pantherina (Seehawer) Luer & Toscano;;NATIVA;Endemica;Pabstiella pantherina;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella purpurea (Seehawer) Luer & Toscano;;NATIVA;Endemica;Pabstiella purpurea;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;2 Agriculture & aquaculture|1.3 Tourism & recreation areas|1.1 Housing & urban areas;5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella ruschii (Hoehne) Luer;;NATIVA;Endemica;Pabstiella ruschii;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.1 Crop;4.4 Protected areas|1.2.1.3 Sub-national level|1.2.1.1 International level|5.7.1 Captive breeding/Artificial propagation|4.4.1 Identification of new protected areas
Angiospermas;Orchidaceae;Pabstiella spathuliglossa (Hoehne) Luer;;NATIVA;Endemica;Pabstiella spathuliglossa;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;1.1 Housing & urban areas;3.4.1 Captive breeding/artificial propagation|5.1.1 International level
Angiospermas;Orchidaceae;Pabstiella tabacina (Barb.Rodr.) Luer;;NATIVA;Endemica;Pabstiella tabacina;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Pachygenium oestriferum (Rchb.f. & Warm.) Szlach. et al.;;NATIVA;Endemica;Pelexia oestrifera;LC;;2013;;;Sim;;4.4.2 Establishment|1.2.1.3 Sub-national level|1.2.1.1 International level|5 Species-based actions
Angiospermas;Orchidaceae;Pachygenium orthosepalum (Rchb.f. & Warm.) Szlach. et al.;;NATIVA;Endemica;Pelexia orthosepala;LC;;2013;;;Sim;;4.4.2 Establishment|1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pelexia laxa (Poepp. & Endl.) Lindl.;;NATIVA;Não endemica;Pelexia laxa;DD;;2013;;;Não;;4.4.2 Establishment|1.2.1.3 Sub-national level|1.2.2.1 International level
Angiospermas;Orchidaceae;Phragmipedium lindleyanum (M.R.Schomb. ex Lindl.) Rolfe;;NATIVA;Não endemica;Phragmipedium lindleyanum;DD;;2013;;;Não;;1.2.2.2 National level|1.2.2.1 International level
Angiospermas;Orchidaceae;Phragmipedium vittatum (Vell.) Rolfe;;NATIVA;Endemica;Phragmipedium vittatum;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3 Extraction;1.2.1.3 Sub-national level|1.2.1.2 National level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Phymatidium aquinoi Schltr.;;NATIVA;Endemica;Phymatidium aquinoi;LC;;2013;;;Sim;;1.2.2.3 Sub-national level|1.2.1.3 Sub-national level|1.2.1.1 International level|4.4.2 Establishment
Angiospermas;Orchidaceae;Phymatidium falcifolium Lindl.;;NATIVA;Endemica;Phymatidium falcifolium;LC;;2013;;;Não;;1.2.1.3 Sub-national level|1.2.1.1 International level|4.4.2 Establishment
Angiospermas;Orchidaceae;Phymatidium geiselii Ruschi;;NATIVA;Endemica;Phymatidium geiselii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation;1.2.1.3 Sub-national level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Phymatidium limae Porto & Brade;;NATIVA;Endemica;Phymatidium limae;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;2 Agriculture & aquaculture;1.1 Site/area protection|5.1.1 International level
Angiospermas;Orchidaceae;Phymatidium vogelii Pabst;;NATIVA;Endemica;Phymatidium vogelii;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pleurothallis jacarepaguaensis Barb.Rodr.;;NATIVA;Endemica;Pleurothallis jacarepaguaensis;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Pogoniopsis schenckii Cogn.;;NATIVA;Endemica;Pogoniopsis schenckii;LC;;2013;;;Sim;;1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|1.2.1.1 International level|4.4.2 Establishment
Angiospermas;Orchidaceae;Polystachya rupicola Brade;;NATIVA;Endemica;Polystachya rupicola;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Prescottia spiranthophylla Barb.Rodr.;;NATIVA;Endemica;Prescottia spiranthophylla;EN;B1ab(i,ii,iii)+2ab(i,ii,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;6.1 Recreational activities|1.1 Housing & urban areas|7.1 Fire & fire suppression;1.1 Site/area protection|5.1.1 International level
Angiospermas;Orchidaceae;Prosthechea serpentilingua Withner & D.G.Hunt;;NATIVA;Endemica;Prosthechea serpentilingua;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Pseudolaelia brejetubensis M.Frey;;NATIVA;Endemica;Pseudolaelia brejetubensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pseudolaelia canaanensis (Ruschi) F.Barros;;NATIVA;Endemica;Pseudolaelia canaanensis;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.2 National level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Pseudolaelia cipoensis Pabst;;NATIVA;Endemica;Pseudolaelia cipoensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;10.1 Recreation/tourism;1.2.1.3 Sub-national level|1.2.1.2 National level|1.2.1.1 International level|4.4.1 Identification of new protected areas
Angiospermas;Orchidaceae;Pseudolaelia citrina Pabst;;NATIVA;Endemica;Pseudolaelia citrina;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;10.1 Recreation/tourism|1 Habitat Loss/Degradation (human induced);1.2.2.3 Sub-national level|1.2.1.2 National level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Pseudolaelia corcovadensis Porto & Brade;;NATIVA;Endemica;Pseudolaelia corcovadensis;EN;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v);2020;Não se aplica;Inéditas ameaçadas (CR, EN, VU);6 Rocky Areas [e.g. inland cliffs, mountain peaks];Eduardo Fernandez;Eduardo Amorim
Angiospermas;Orchidaceae;Pseudolaelia dutrae Ruschi;;NATIVA;Endemica;Pseudolaelia dutrae;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Pseudolaelia vellozicola (Hoehne) Porto & Brade;;NATIVA;Endemica;Pseudolaelia vellozicola;LC;;2013;;;Sim;;1.2.1.3 Sub-national level|1.2.1.1 International level|4.4.2 Establishment
Angiospermas;Orchidaceae;Pteroglossa glazioviana (Cogn.) Garay;;NATIVA;Não endemica;Pteroglossa glazioviana;LC;;2013;;;Não;;4.4.2 Establishment|1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pteroglossa hilariana (Cogn.) Garay;;NATIVA;Endemica;Pteroglossa hilariana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|10.5 Fire;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pteroglossa macrantha (Rchb.f.) Schltr.;;NATIVA;Não endemica;Pteroglossa macrantha;NT;;2013;;;Sim;;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Pygmaeorchis brasiliensis Brade;;NATIVA;Endemica;Pygmaeorchis brasiliensis;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;7.1.1 Increase in fire frequency/intensity;1.1 Site/area protection|5.1.1 International level
Angiospermas;Orchidaceae;Rauhiella brasiliensis Pabst & Braga;;NATIVA;Endemica;Rauhiella brasiliensis;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Rauhiella seehaweri (I.Bock) Toscano & Christenson;;NATIVA;Endemica;Rauhiella seehaweri;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Rauhiella silvana Toscano;;NATIVA;Endemica;Rauhiella silvana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Rodriguezia bifolia Barb.Rodr.;;NATIVA;Endemica;Rodriguezia bifolia;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Rodriguezia obtusifolia (Lindl.) Rchb.f.;;NATIVA;Endemica;Rodriguezia obtusifolia;NT;;2013;;;Sim;;1.2.2.3 Sub-national level|1.2.1.1 International level|4.4.2 Establishment
Angiospermas;Orchidaceae;Rodriguezia rigida (Lindl.) Rchb.f.;;NATIVA;Endemica;Rodriguezia rigida;DD;;2013;;;Sim;;1.2.2.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Rodriguezia sucrei Braga;;NATIVA;Endemica;Rodriguezia sucrei;CR;B2ab(ii,iii,iv);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.3 Tourism & recreation areas;1.1 Site/area protection|5.1.1 International level
Angiospermas;Orchidaceae;Rodriguezia venusta Rchb.f.;;NATIVA;Endemica;Rodriguezia venusta;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level|5.7.1 Captive breeding/Artificial propagation|4.4 Protected areas
Angiospermas;Orchidaceae;Sarcoglottis alexandri Schltr. ex Mansf.;;NATIVA;Endemica;Sarcoglottis alexandri;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Saundersia mirabilis Rchb.f.;;NATIVA;Endemica;Saundersia mirabilis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;;1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Saundersia paniculata Brade;;NATIVA;Endemica;Saundersia paniculata;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Scaphyglottis prolifera (R.Br.) Cogn.;;NATIVA;Não endemica;Scaphyglottis prolifera;LC;;2013;;;Não;;4.4.2 Establishment|1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Scuticaria irwiniana Pabst;;NATIVA;Endemica;Scuticaria irwiniana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;10.1 Recreation/tourism;1.2.1.2 National level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Scuticaria itirapinensis Pabst;;NATIVA;Endemica;Scuticaria itirapinensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.4 Non-woody vegetation collection;1.2.1.3 Sub-national level|1.2.1.2 National level|1.2.1.1 International level
Angiospermas;Orchidaceae;Scuticaria kautskyi Pabst;;NATIVA;Endemica;Scuticaria kautskyi;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Scuticaria strictifolia Hoehne;;NATIVA;Endemica;Scuticaria strictifolia;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3 Extraction;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Selenipedium isabelianum Barb.Rodr.;;NATIVA;Endemica;Selenipedium isabelianum;DD;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.2.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Selenipedium palmifolium (Lindl.) Rchb.f. & Warsz.;;NATIVA;Não endemica;Selenipedium palmifolium;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Sobralia liliastrum Salzm. ex Lindl.;;NATIVA;Não endemica;Sobralia liliastrum;LC;;2013;;;Não;1.3.1 Mining;4.4.2 Establishment|1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Specklinia gomesferreirae (Pabst) Luer;;NATIVA;Endemica;Specklinia gomesferreirae;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|1.2.1.1 International level
Angiospermas;Orchidaceae;Specklinia hymenantha (Lindl.) F.Barros & V.T.Rodrigues;;NATIVA;Endemica;Specklinia hymenantha;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;NA;5.1.1 International level
Angiospermas;Orchidaceae;Stanhopea insignis Frost ex Hook.;;NATIVA;Endemica;Stanhopea insignis;DD;;2013;;;Sim;;1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Stanhopea lietzei (Regel) Schltr.;;NATIVA;Endemica;Stanhopea lietzei;LC;;2013;;;Sim;1.3.4 Non-woody vegetation collection;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Stelis palmeiraensis Barb.Rodr.;;NATIVA;Endemica;Stelis palmeiraensis;VU;D2;2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;1.1 Housing & urban areas|2.1 Annual & perennial non-timber crops|8.1.2 Named species|2 Agriculture & aquaculture|1.3 Tourism & recreation areas;1.1 Site/area protection|3.4.1 Captive breeding/artificial propagation|5.1.1 International level
Angiospermas;Orchidaceae;Stigmatosema hatschbachii (Pabst) Garay;;NATIVA;Endemica;Stigmatosema hatschbachii;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.1 Mining|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Thelyschista ghillanyi (Pabst) Garay;;NATIVA;Endemica;Thelyschista ghillanyi;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.1 Mining|1.4.3 Tourism/recreation;1.2.1.2 National level|1.2.1.1 International level|4.4 Protected areas
Angiospermas;Orchidaceae;Thysanoglossa jordanensis Porto & Brade;;NATIVA;Endemica;Thysanoglossa jordanensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Trichocentrum albococcineum Linden;orelha-de-burro,PORTUGUES,Brazil/mule-ear orchid,INGLES,anglophone countries / países anglófonos/orelha-de-burro,PORTUGUES,Brazil;NATIVA;Não endemica;Trichocentrum albococcineum;LC;;2013;;;Não;;1.2.1.3 Sub-national level|1.2.1.1 International level
Angiospermas;Orchidaceae;Trichocentrum fuscum Lindl.;orelha-de-burro,PORTUGUES,Brazil/mule-ear orchid,INGLES,anglophone countries / países anglófonos/orelha-de-burro,PORTUGUES,Brazil;NATIVA;Não endemica;Trichocentrum fuscum;LC;;2013;;;Não;;4.4 Protected areas|1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|1.2.1.1 International level|5.7.1 Captive breeding/Artificial propagation
Angiospermas;Orchidaceae;Trichocentrum jonesianum (Rchb.f.) M.W.Chase & N.H.Williams;rat-tail orchid,INGLES,anglophone countries / países anglófonos/rabo-de-tatu,PORTUGUES,Brazil/rat-tail orchid,INGLES,anglophone countries / países anglófonos;NATIVA;Não endemica;Cohniella jonesiana;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1.3 Extraction;1.2.1.3 Sub-national level
Angiospermas;Orchidaceae;Trichocentrum schwambachiae (V.P.Casto & Toscano) Meneguzzo;orelha-de-burro,PORTUGUES,Brazil/mule-ear orchid,INGLES,anglophone countries / países anglófonos/orelha-de-burro,PORTUGUES,Brazil;NATIVA;Endemica;Lophiaris schwambachiae;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.1 International level|1.2.1.3 Sub-national level
Angiospermas;Orchidaceae;Trizeuxis falcata Lindl.;;NATIVA;Não endemica;Trizeuxis falcata;LC;;2013;;;Não;;1.2.1.3 Sub-national level|1.2.1.1 International level|4.4.2 Establishment
